molecule,atom_index_1,atom_index_2,bond_index,pred_bde
CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC,3,4,3,74.01417
CCCCCC=CCC=CCC=CCCCCC(=O)OC,3,4,3,74.01417
CCCCCC=CCC=CCCCCCCCC(=O)O,3,4,3,74.01417
CCCCCC=CCC=CCCCCCCCC(=O)OC,3,4,3,74.01417
CCCCCC=CCC=CCCCCCCCC(=O)OCC,3,4,3,74.01417
CCCCCC=CCC=CCCCCCCCC(=O)OCCC,3,4,3,74.01417
CCCCCC=CCC=CCCCCCCCC(=O)OCCCC,3,4,3,74.01417
CCCCCC=CCC=CCCCCCCCCO,3,4,3,74.01417
CCCCCC=O,3,4,3,82.08414
CCCCCCC,1,2,1,87.469315
CCCCCCC,4,5,4,87.469315
CCCCCCC(=C(C)CCC=C(C)C)C,9,10,9,58.070778
CCCCCCC(=O)C,4,5,4,83.05939
CCCCCCC(=O)CC,4,5,4,83.23475
CCCCCCC(=O)OC,4,5,4,85.21804
CCCCCCC(C)(C)C,5,6,5,83.85027
CCCCCCC(C)C,5,6,5,85.5626
CCCCCCC(C)C(C)CCCCCC,6,8,7,82.0021
CCCCCCC(C)C=CC(C)CCCCCC,5,6,5,73.168434
CCCCCCC(C)C=CC(C)CCCCCC,10,12,11,73.168434
CCCCCCC(C)CCC(C)C,6,8,7,84.34025
CCCCCCC(C)CCCC,5,6,5,84.95617
CCCCCCC(C)c1ccccc1,5,6,5,75.68571
CCCCCCC(CC)(CC)c1ccc2ccccc2c1,6,7,6,73.48393
CCCCCCC(CC)(CC)c1ccc2ccccc2c1,6,9,8,73.48393
CCCCCCC(CC)C(CC)CCCCCC,6,9,8,80.58966
CCCCCCC(CC=CCCCCCCCC(=O)OC)O,6,7,6,72.72356
CCCCCCC(CCC)CCC,5,6,5,84.54447
CCCCCCC(CCCC)CCCCCC,5,6,5,84.66893
CCCCCCC(CCCC)CCCCCC,6,11,10,84.66893
CCCCCCC(CCCCCC)c1ccccc1,5,6,5,76.33427
CCCCCCC(CCCCCC)c1ccccc1,6,7,6,76.33427
CCCCCCC/C(=C/CCC)/CCCC,9,10,9,72.16282
CCCCCCC/C=C(\C)/CCCCCCCC,5,6,5,72.40527
CCCCCCC1=CC=CC=C1,4,5,4,77.54734
CCCCCCC1CCCC(=O)O1,12,6,12,85.00015
CCCCCCC1CCCCC1,5,6,5,86.12007
CCCCCCC=C,4,5,4,74.32546
CCCCCCC=CCCCCCCCC(=O)OC,8,9,8,73.99439
CCCCCCC=CCCCCCCCCO,8,9,8,73.99439
CCCCCCCC,1,2,1,87.4631
CCCCCCCC,5,6,5,87.4631
CCCCCCCC(=O)C,5,6,5,82.99256
CCCCCCCC(=O)OC,5,6,5,85.14982
CCCCCCCC(=O)OCC,5,6,5,85.12468
CCCCCCCC(=O)OCCC,5,6,5,85.12368
CCCCCCCC(=O)OCCCC,5,6,5,85.12368
CCCCCCCC(C)O,6,7,6,84.936165
CCCCCCCC(CC(C)C)(CC(C)C)c1ccccc1,6,7,6,73.78008
CCCCCCCC(CC)CC,7,8,7,84.59074
CCCCCCCC(CC)CC,7,10,9,84.59074
CCCCCCCC(CCC)=CCCCCCC,12,13,12,72.5387
CCCCCCCC(CCC)CCCCCCC,6,7,6,84.57737
CCCCCCCC(CCC)CCCCCCC,7,11,10,84.57737
CCCCCCCC(CCCC)CCCC,6,7,6,84.72005
CCCCCCCC/C=C/CCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCC/C=C/CCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCC(CC)C(=O)[O-],10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCC(CC)C(=O)[O-],6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)O,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)O,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCC1=CC=CC=C1,5,6,5,77.51106
CCCCCCCC1=CC=CO1,5,6,5,73.89204
CCCCCCCC1CCC(=O)O1,1,2,1,87.4631
CCCCCCCC1OC(C)C(C)O1,9,11,10,82.01872
CCCCCCCC=C,5,6,5,74.30962
CCCCCCCC=C(CCCCCC)CCCCCC,5,6,5,72.50277
CCCCCCCC=CC(=O)OCC,5,6,5,72.56629
CCCCCCCC=O,5,6,5,82.0804
CCCCCCCCC,1,2,1,87.4631
CCCCCCCCC,6,7,6,87.4631
CCCCCCCCC(=O)OC,6,7,6,85.14982
CCCCCCCCC(C)(C)C1CCCC2CCCCC21,8,11,10,78.97269
CCCCCCCCC(C)(C)c1ccc2ccccc2c1,7,8,7,73.489845
CCCCCCCCC(C)=CCCCCCCC,11,12,11,72.40527
CCCCCCCCC(C)C(C)CCCCCCCC,8,10,9,82.0021
CCCCCCCCC(C)CCCCCCCC,7,8,7,84.92329
CCCCCCCCC(C)CCCCCCCC,8,10,9,84.92329
CCCCCCCCC(CCC)C(CCC)CCCCCCCC,8,12,11,80.2358
CCCCCCCCC(CCC)C1=CC=CC=C1,7,8,7,76.31092
CCCCCCCCC(CCCCCC)CCCCCC,8,9,8,84.617775
CCCCCCCCC(CCCCCC)CCCCCC,8,15,14,84.617775
CCCCCCCCC(CCCCCC)CCCCCC,7,8,7,84.617775
CCCCCCCCC(CCCCCCC)CCCCCCCC,8,16,15,84.617775
CCCCCCCCC(CCCCCCC)CCCCCCCC,8,9,8,84.617775
CCCCCCCCC(CCCCCCC)CCCCCCCC,7,8,7,84.617775
CCCCCCCCC1=CC=CC=C1,6,7,6,77.51106
CCCCCCCCC1CCCC2CCCCC12,17,8,17,81.928444
CCCCCCCCC1CCCc2ccccc21,8,9,8,75.717186
CCCCCCCCC1CCc2ccccc2C1CCCCCCCC,17,8,25,73.653206
CCCCCCCCC=C,6,7,6,74.30962
CCCCCCCCC=CCCCCCCCC(=O)O,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)O,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCCO,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCO,6,7,6,73.99439
CCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCC,7,8,7,87.4631
CCCCCCCCCC(=O)O,7,8,7,85.32722
CCCCCCCCCC(=O)OC,7,8,7,85.14982
CCCCCCCCCC(=O)OC(C)C,7,8,7,85.18084
CCCCCCCCCC(=O)OCC,7,8,7,85.12468
CCCCCCCCCC(=O)OCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCCCCC,7,8,7,85.12368
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,13,15,14,73.168434
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,8,9,8,73.168434
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,9,11,10,84.159966
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,12,13,12,84.159966
CCCCCCCCCC(C)c1ccccc1,8,9,8,75.68571
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,9,10,9,74.34788
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,9,14,13,74.34788
CCCCCCCCCC1=CC=CC=C1,7,8,7,77.51106
CCCCCCCCCC=C,7,8,7,74.30962
CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OC,7,8,7,68.410446
CCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCC,8,9,8,87.4631
CCCCCCCCCCC/C=C\CCCCC(=O)OC,9,10,9,73.99439
CCCCCCCCCCC=C,8,9,8,74.30962
CCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC,9,10,9,87.4631
CCCCCCCCCCCC(=O)OC,9,10,9,85.14982
CCCCCCCCCCCC(=O)OC=C,11,13,12,79.30172
CCCCCCCCCCCC(=O)OCC,9,10,9,85.12468
CCCCCCCCCCCC(=O)OCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC=CCCCCC(=O)OC,9,10,9,73.99439
CCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCC,10,11,10,87.4631
CCCCCCCCCCCCC(C)C1=CC=CC=C1,11,12,11,75.68571
CCCCCCCCCCCCC1=CC=CC=C1,10,11,10,77.51106
CCCCCCCCCCCCC1CCCC(C)C1,12,13,12,86.477516
CCCCCCCCCCCCC=C,10,11,10,74.30962
CCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC,11,12,11,87.4631
CCCCCCCCCCCCCC(=O)OC,11,12,11,85.14982
CCCCCCCCCCCCCC(=O)OCC,11,12,11,85.12468
CCCCCCCCCCCCCC(=O)OCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(C)(C)C1CCCCC1,13,16,15,80.64225
CCCCCCCCCCCCCC(C)(C)c1ccccc1,12,13,12,73.51884
CCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCC,12,13,12,87.4631
CCCCCCCCCCCCCCC1=CC=CC=C1,12,13,12,77.51106
CCCCCCCCCCCCCCC1CCCCC1,13,14,13,86.12007
CCCCCCCCCCCCCCC=C,12,13,12,74.30962
CCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCC,13,14,13,87.4631
CCCCCCCCCCCCCCCC(=O)OC,13,14,13,85.14982
CCCCCCCCCCCCCCCC(=O)OC(C)C,13,14,13,85.18084
CCCCCCCCCCCCCCCC(=O)OC(C)CC,13,14,13,85.17989
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,32,33,31,85.14982
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,13,14,13,85.14982
CCCCCCCCCCCCCCCC(=O)OCC,13,14,13,85.12468
CCCCCCCCCCCCCCCC(=O)OCC(C)C,13,14,13,85.12304
CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,13,14,13,85.12304
CCCCCCCCCCCCCCCC(=O)OCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(=O)OCCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(=O)OCCCCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(C)(C)c1ccccc1,14,15,14,73.51884
CCCCCCCCCCCCCCCC(C)C,14,15,14,85.5626
CCCCCCCCCCCCCCCC(CCCC)C1CCCCC1,15,20,19,82.575386
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,14,15,14,76.329
CCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCC,14,15,14,87.4631
CCCCCCCCCCCCCCCCC(C)C,15,16,15,85.5626
CCCCCCCCCCCCCCCCC1CC(C)C(C)CC1C,23,16,24,83.94059
CCCCCCCCCCCCCCCCC=C,14,15,14,74.30962
CCCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC,15,16,15,87.4631
CCCCCCCCCCCCCCCCCC(=O)O,15,16,15,85.32722
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,35,36,34,85.32722
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,15,16,15,85.32722
CCCCCCCCCCCCCCCCCC(=O)OC,15,16,15,85.14982
CCCCCCCCCCCCCCCCCC(=O)OC(C)C,15,16,15,85.18084
CCCCCCCCCCCCCCCCCC(=O)OC(C)CC,15,16,15,85.17989
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,36,37,35,85.14982
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,15,16,15,85.14982
CCCCCCCCCCCCCCCCCC(=O)OCC,15,16,15,85.12468
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,15,16,15,85.12304
CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,15,16,15,85.12304
CCCCCCCCCCCCCCCCCC(=O)OCCC,15,16,15,85.12368
CCCCCCCCCCCCCCCCCC(=O)OCCCC,15,16,15,85.12368
CCCCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCC,16,17,16,87.4631
CCCCCCCCCCCCCCCCCCCC,17,18,17,87.4631
CCCCCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCCC(=O)OC,17,18,17,85.14982
CCCCCCCCCCCCCCCCCCO,16,17,16,85.51864
CCCCCCCCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCCCCCO,14,15,14,85.51864
CCCCCCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,19,20,19,85.12368
CCCCCCCCCCCCCCCCc1cc(C)c(C)cc1C,14,15,14,76.73679
CCCCCCCCCCCCCCO,12,13,12,85.51864
CCCCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCO,10,11,10,85.51864
CCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCOC(=O)CCCC,15,16,15,85.28714
CCCCCCCCCCCCOC(=O)CCCCCCCCCCC,15,16,15,85.12368
CCCCCCCCCCCCOC=C,11,12,11,68.21954
CCCCCCCCCCCC[C@@H](C)C1CCCCC1,12,14,13,83.36581
CCCCCCCCCCCO,9,10,9,85.51864
CCCCCCCCCCO,8,9,8,85.51864
CCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCOC(=O)CCCC,13,14,13,85.28714
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,22,23,22,73.99439
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,18,19,18,73.99439
CCCCCCCCCCOC(=O)CCCCCCCCC,13,14,13,85.12368
CCCCCCCCCO,7,8,7,85.51864
CCCCCCCCC[C@H](C)/C=C/[C@@H](C)CCCCCCCCC,13,15,14,72.42252
CCCCCCCCC[C@H](C)c1ccccc1,8,9,8,75.75924
CCCCCCCCO,6,7,6,85.51864
CCCCCCCCOC(=O)C(C)OC,11,13,12,77.338486
CCCCCCCCOC(=O)CCCC,11,12,11,85.28714
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,11,12,11,85.64173
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,13,14,13,85.64173
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,11,12,11,85.12368
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,17,18,17,85.12368
CCCCCCCCOC(C)=O,1,2,1,87.4631
CCCCCCCCOC(C)C(=O)OC,9,10,9,78.94487
CCCCCCCCOC(C)C(=O)OCC,9,10,9,79.00643
CCCCCCCCOCCCCCCCC,6,7,6,85.501335
CCCCCCCCOCCCCCCCC,9,10,9,85.501335
CCCCCCCC[C@@H](CCC)[C@H](CCC)CCCCCCCC,8,12,11,80.07644
CCCCCCCCc1ccc2ccccc2c1,6,7,6,77.27073
CCCCCCCCc1cccc(C)c1C,6,7,6,77.20147
CCCCCCCO,5,6,5,85.51864
CCCCCCCOC(=O)CC,10,11,10,86.6724
CCCCCCO,4,5,4,85.49496
CCCCCCOC,6,7,6,85.4561
CCCCCCOC(=O)C,1,2,1,87.65862
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,1,2,1,87.65862
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,21,22,21,87.65862
CCCCCCOC(=O)CCC,9,10,9,85.139565
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,9,10,9,85.139565
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,21,22,20,85.139565
CCCCCCOC(=O)CCCCC,9,10,9,85.14841
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,9,10,9,85.12368
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,14,15,14,85.12368
CCCCCCOC(C)C(=O)OC,7,8,7,78.94487
CCCCCCOCC(CC)CC,7,8,7,84.324486
CCCCCCOCCCCCC,4,5,4,85.50187
CCCCCCOCCCCCC,7,8,7,85.50187
CCCCCC[C@@H](C(C)C)C1CCCCC1,6,7,6,80.27598
CCCCCC[C@@H](C)/C=C/[C@H](C)CCCCCC,5,6,5,72.42252
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,6,7,6,72.925125
CCCCCC[C@](C)(CC)C1CCCC2CCCCC12,6,10,9,78.186455
CCCCCO,3,4,3,85.55305
CCCCCOC(=O)C,1,2,1,87.656944
CCCCCOC(=O)CCCC,8,9,8,85.28714
CCCCCOCCCCC,3,4,3,85.490364
CCCCCOCCCCC,6,7,6,85.490364
CCCCOC(=O)/C=C\C(=O)OCCCC,5,6,5,81.03626
CCCCOC(=O)/C=C\C(=O)OCCCC,9,10,9,81.03626
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,2,3,2,88.30962
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,16,17,16,88.30962
CCCCOC(=O)C=CC(=O)OCCCC,5,6,5,81.03626
CCCCOC(=O)C=CC(=O)OCCCC,9,10,9,81.03626
CCCCOC(=O)CC(=O)OCCCC,3,4,3,71.217316
CCCCOC(=O)CC(=O)OCCCC,10,11,10,71.217316
CCCCOC(=O)CCC,7,8,7,85.139565
CCCCOC(=O)CCC(=O)C,7,8,7,81.82409
CCCCOC(=O)CCC(=O)OCCCC,7,8,7,83.29488
CCCCOC(=O)CCCCC(=O)OCCCC,9,10,9,85.64173
CCCCOC(=O)CCCCC(=O)OCCCC,7,8,7,85.64173
CCCCOC(=O)CCCCCCC/C=C/C/C=C/C/C=C/CC,12,13,12,74.04171
CCCCOC(=O)CCCCCCCC(=O)OCCCC,7,8,7,85.12368
CCCCOC(=O)CCCCCCCC(=O)OCCCC,12,13,12,85.12368
CCCCOC(=O)CCCCCCCC=CCC=CCC=CCC,12,13,12,74.04171
CCCCOC(C)C(=O)OC,5,6,5,78.94487
CCCCOC(CCC)CCC,5,6,5,83.709114
CCCCOC(CCC)CCC,5,9,8,83.709114
CCCCOCC,2,3,2,85.52802
CCCCOCC(C)O,5,6,5,84.07433
CCCCOCCCC,2,3,2,85.52665
CCCCOCCCC,5,6,5,85.52665
CCCCOCCO,5,6,5,85.209984
CCCCOCOCCCC,3,4,3,85.51991
CCCCOCOCCCC,6,7,6,85.51991
CCCCc1cccc2ccccc12,2,3,2,76.43357
CCCO,1,2,1,85.66273
CCCOC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,11,12,11,74.04171
CCCOC(=O)CCCCCCCC=CCC=CCC=CCC,11,12,11,74.04171
CCCOCCC,1,2,1,85.325485
CCCOCCC,4,5,4,85.325485
CCC[C@@H](CC)C1CCCCC1,3,6,5,82.81524
CCO,0,1,0,87.212814
CCOC(=O)C(=O)OCC,3,5,4,85.45558
CCOC(=O)C(C)OCC,5,6,5,78.572334
CCOC(=O)CC(=O)C,5,6,5,77.79347
CCOC(=O)CCC(=O)C,5,6,5,81.823586
CCOC(=O)CCC(=O)OCC,5,6,5,83.289474
CCOC(=O)CCCCC(=O)OCC,5,6,5,85.64312
CCOC(=O)CCCCC(=O)OCC,7,8,7,85.64312
CCOC(=O)CCCCCCCC(=O)OCC,10,11,10,85.12468
CCOC(=O)CCCCCCCC(=O)OCC,5,6,5,85.12468
CCOC(=O)CCCCCCCCC(=O)OCC,11,12,11,85.12468
CCOC(=O)CCCCCCCCC(=O)OCC,5,6,5,85.12468
CCOC(C)OCC,1,2,1,84.05575
CCOC(C)OCC,5,6,5,84.05575
CCOCC,1,2,1,87.07362
CCOCC,2,3,2,87.07362
CCOCC1=CC=CO1,2,3,2,70.53802
CCOCC1CCCO1,3,4,3,81.78512
CCOCCCCOCC,3,4,3,86.40235
CCOCCCCOCC,5,6,5,86.40235
CCOCCOC(C)=O,3,4,3,85.31232
CCOCCOCCO,3,4,3,82.61177
CCOCCOCCOCC,3,4,3,82.39311
CCOCCOCCOCC,6,7,6,82.39311
CCOCOCC,1,2,1,85.39909
CCOCOCC,4,5,4,85.39909
CCOCOCOCC,1,2,1,87.15976
CCOCOCOCC,6,7,6,87.15976
CCOCOCOCOCC,1,2,1,87.15976
CCOCOCOCOCC,8,9,8,87.15976
CCOCOCOCOCOCC,1,2,1,87.15976
CCOCOCOCOCOCC,10,11,10,87.15976
CC[C@@H](C)C1CCCC2CCCCC12,13,4,13,80.86734
CC[C@@H](C)C[C@@](C)(CC)c1ccc2ccccc2c1,4,5,4,72.422226
CC[C@H](C)C1CCCc2ccccc12,2,4,3,73.55144
CC[C@H](CC(C)C)[C@H](CC)CC(C)C,2,7,6,80.11875
CCc1ccccc1,0,1,0,78.659225
CO,0,2,1,95.034065
CO,0,3,2,95.034065
CO,0,4,3,95.034065
COC,0,1,0,84.27376
COC,1,2,1,84.27376
COC(=O)C(C)OCC1CC1,4,6,5,78.392784
COC(=O)C1=CC=CC=C1C(=O)OC,2,3,2,91.03042
COC(=O)C1=CC=CC=C1C(=O)OC,10,11,10,91.03042
COC(=O)CC(=O)OC,0,1,0,67.69123
COC(=O)CC(=O)OC,7,8,7,67.69123
COC(=O)CCCCC(=O)OC,4,5,4,85.65095
COC(=O)CCCCC(=O)OC,6,7,6,85.65095
COC(=O)CCCCCCCC(=O)OC,4,5,4,85.14982
COC(=O)CCCCCCCC(=O)OC,9,10,9,85.14982
COC(=O)CCCCCCCC=C,9,10,9,74.30962
COC(=O)CCCCCCCC=[CH+],9,10,9,71.7147
COC(C)COC(C)CO,2,4,3,82.12011
COC(C)COC(C)COC(C)CO,2,4,3,82.1337
COC(C1=CC=CC=C1)OC,1,2,1,77.30671
COC(C1=CC=CC=C1)OC,2,9,8,77.30671
COC1=C(C(=CC=C1)OC)O,0,1,0,69.51921
COC1=C(C(=CC=C1)OC)O,8,9,8,69.51921
COC1=C(C=CC(=C1)CC=C)O,0,1,0,59.514034
COC1=CC=C(C=C1)C=O,0,1,0,67.50444
COC1=CC=CC=C1O,0,1,0,60.128162
COC1CCCC1,1,2,1,83.32305
COCC(CO)O,3,4,3,85.7223
COCCCCCCOC,0,1,0,85.4561
COCCCCCCOC,8,9,8,85.4561
COCCCOCCCO,0,1,0,85.647675
COCCO,0,1,0,85.12189
COCCOC,2,3,2,82.50939
COCCOCCO,2,3,2,82.75348
COCCOCCOC,2,3,2,82.53442
COCCOCCOC,5,6,5,82.53442
COCCOCCOCCO,2,3,2,82.53442
COCCOCCOCCOC,2,3,2,82.53442
COCCOCCOCCOC,8,9,8,82.53442
COCOC,0,1,0,84.06548
COCOC,3,4,3,84.06548
COCOCOC,0,1,0,85.89568
COCOCOC,5,6,5,85.89568
COCOCOCOC,0,1,0,85.89568
COCOCOCOC,7,8,7,85.89568
COCOCOCOCOC,0,1,0,85.89568
COCOCOCOCOC,9,10,9,85.89568
COCOCOCOCOCOC,0,1,0,85.89568
COCOCOCOCOCOC,11,12,11,85.89568
COc1ccccc1,0,1,0,69.43562
COc1ccccc1OC,0,1,0,63.547565
COc1ccccc1OC,8,9,8,63.547565
C[C@@H]1CC[C@H](C(=O)C1)C(C)C,4,8,7,76.10989
Cc1ccc(C)cc1,0,8,8,89.36668
Cc1ccc(C)cc1,5,15,15,89.36668
Cc1ccc(C)cc1,5,14,14,89.36668
Cc1ccc(C)cc1,0,9,9,89.36668
Cc1ccc(C)cc1,0,10,10,89.36668
Cc1ccc(C)cc1,5,13,13,89.36668
Cc1cccc(C)c1C,8,20,20,88.76022
Cc1cccc(C)c1C,8,18,18,88.76022
Cc1cccc(C)c1C,8,19,19,88.76022
Cc1ccco1,0,6,6,87.06231
Cc1ccco1,0,7,7,87.06231
Cc1ccco1,0,8,8,87.06231
O(C(=O)CCCCCCCC=CCCCCCCCC)C(C)CC,8,9,8,73.99439
O(C(=O)CCCCCCCC=CCCCCCCCC)C(C)CC,12,13,12,73.99439
OCc1ccco1,0,1,0,79.66666
c1ccc2c(c1)CCCC2,8,9,8,77.498055
c1ccc2c(c1)CCCC2,6,7,6,77.498055
﻿CCCCCCCC/C=C\CCCCCCCCCC(=O)OC,10,11,10,73.99439
﻿CCCCCCCC/C=C\CCCCCCCCCC(=O)OC,6,7,6,73.99439
