molecule,atom_index_1,atom_index_2,bond_index,pred_bde
CCCCCCCC/C=C\CCCCCCCC(=O)O,10,40,39,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)O,15,16,15,85.32722
CCCCCCCC/C=C\CCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC,10,40,39,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC,7,37,36,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC,7,36,35,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC,10,41,40,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC,15,16,15,85.14982
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,7,38,37,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,10,43,42,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,7,39,38,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,10,42,41,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C,15,16,15,85.18084
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,7,37,36,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,10,41,40,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,10,42,41,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,7,38,37,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,15,16,15,85.12468
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,7,38,37,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,10,42,41,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,10,43,42,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,7,39,38,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCC,15,16,15,85.12368
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,7,39,38,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,10,43,42,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,10,44,43,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,7,40,39,83.819
CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,15,16,15,85.12368
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,10,44,43,83.819
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,10,45,44,83.819
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,7,41,40,83.819
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,7,40,39,83.819
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,19,20,19,85.14982
CCCCCCCC1=CC=CC=C1,5,6,5,77.51106
CCCCCCCC1=CC=CC=C1,1,2,1,87.4631
CCCCCCCC1=CC=CC=C1,2,3,2,87.630394
CCCCCCCC1=CC=CO1,5,6,5,73.89204
CCCCCCCC1=CC=CO1,6,26,26,84.189415
CCCCCCCC1=CC=CO1,6,25,25,84.189415
CCCCCCCC1=CC=CO1,3,4,3,87.38212
CCCCCCCC1CCC(=O)O1,1,2,1,87.4631
CCCCCCCC1CCC(=O)O1,3,4,3,87.58726
CCCCCCCC1CCC(=O)O1,4,5,4,87.6266
CCCCCCCC1OC(C)C(C)O1,9,11,10,82.01872
CCCCCCCC1OC(C)C(C)O1,8,9,8,84.27628
CCCCCCCC1OC(C)C(C)O1,11,13,12,84.27629
CCCCCCCC=C,5,6,5,74.30962
CCCCCCCC=C,6,23,22,83.947174
CCCCCCCC=C,6,22,21,83.947174
CCCCCCCC=C,1,2,1,87.4631
CCCCCCCC=C(CCCCCC)CCCCCC,5,6,5,72.50277
CCCCCCCC=C(CCCCCC)CCCCCC,9,10,9,74.214066
CCCCCCCC=C(CCCCCC)CCCCCC,15,16,15,74.214066
CCCCCCCC=C(CCCCCC)CCCCCC,6,34,33,82.49799
CCCCCCCC=C(CCCCCC)CCCCCC,6,35,34,82.49799
CCCCCCCC=CC(=O)OCC,5,6,5,72.56629
CCCCCCCC=CC(=O)OCC,6,28,27,80.964226
CCCCCCCC=CC(=O)OCC,6,27,26,80.964226
CCCCCCCC=CC(=O)OCC,1,2,1,87.4631
CCCCCCCC=O,5,6,5,82.0804
CCCCCCCC=O,6,7,6,84.22562
CCCCCCCC=O,7,8,7,85.96245
CCCCCCCCC,1,2,1,87.4631
CCCCCCCCC,6,7,6,87.4631
CCCCCCCCC,3,4,3,87.63293
CCCCCCCCC,4,5,4,87.63293
CCCCCCCCC,2,3,2,87.72723
CCCCCCCCC,5,6,5,87.72723
CCCCCCCCC(=O)OC,6,7,6,85.14982
CCCCCCCCC(=O)OC,3,4,3,87.37441
CCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCC(C)(C)C1CCCC2CCCCC21,8,11,10,78.97269
CCCCCCCCC(C)(C)C1CCCC2CCCCC21,20,11,20,79.63056
CCCCCCCCC(C)(C)C1CCCC2CCCCC21,7,8,7,80.13088
CCCCCCCCC(C)(C)c1ccc2ccccc2c1,7,8,7,73.489845
CCCCCCCCC(C)(C)c1ccc2ccccc2c1,8,9,8,75.437096
CCCCCCCCC(C)(C)c1ccc2ccccc2c1,8,10,9,75.437096
CCCCCCCCC(C)(C)c1ccc2ccccc2c1,5,6,5,86.70681
CCCCCCCCC(C)=CCCCCCCC,11,12,11,72.40527
CCCCCCCCC(C)=CCCCCCCC,6,7,6,74.395424
CCCCCCCCC(C)=CCCCCCCC,11,40,39,82.48255
CCCCCCCCC(C)=CCCCCCCC,11,39,38,82.48255
CCCCCCCCC(C)C(C)CCCCCCCC,8,10,9,82.0021
CCCCCCCCC(C)C(C)CCCCCCCC,10,12,11,84.15308
CCCCCCCCC(C)C(C)CCCCCCCC,7,8,7,84.15308
CCCCCCCCC(C)C(C)CCCCCCCC,8,9,8,85.65553
CCCCCCCCC(C)C(C)CCCCCCCC,10,11,10,85.65553
CCCCCCCCC(C)CCCCCCCC,7,8,7,84.92329
CCCCCCCCC(C)CCCCCCCC,8,10,9,84.92329
CCCCCCCCC(C)CCCCCCCC,8,9,8,86.42532
CCCCCCCCC(C)CCCCCCCC,11,12,11,86.68342
CCCCCCCCC(C)CCCCCCCC,5,6,5,86.68342
CCCCCCCCC(CCC)C(CCC)CCCCCCCC,8,12,11,80.2358
CCCCCCCCC(CCC)C(CCC)CCCCCCCC,7,8,7,82.08895
CCCCCCCCC(CCC)C(CCC)CCCCCCCC,12,16,15,82.08895
CCCCCCCCC(CCC)C(CCC)CCCCCCCC,12,13,12,82.26894
CCCCCCCCC(CCC)C1=CC=CC=C1,7,8,7,76.31092
CCCCCCCCC(CCC)C1=CC=CC=C1,8,9,8,76.47869
CCCCCCCCC(CCC)C1=CC=CC=C1,5,6,5,87.42879
CCCCCCCCC(CCCCCC)CCCCCC,8,9,8,84.617775
CCCCCCCCC(CCCCCC)CCCCCC,8,15,14,84.617775
CCCCCCCCC(CCCCCC)CCCCCC,7,8,7,84.617775
CCCCCCCCC(CCCCCC)CCCCCC,6,7,6,86.39375
CCCCCCCCC(CCCCCC)CCCCCC,15,16,15,86.399895
CCCCCCCCC(CCCCCC)CCCCCC,9,10,9,86.399895
CCCCCCCCC(CCCCCCC)CCCCCCCC,8,16,15,84.617775
CCCCCCCCC(CCCCCCC)CCCCCCCC,8,9,8,84.617775
CCCCCCCCC(CCCCCCC)CCCCCCCC,7,8,7,84.617775
CCCCCCCCC(CCCCCCC)CCCCCCCC,16,17,16,86.39375
CCCCCCCCC(CCCCCCC)CCCCCCCC,9,10,9,86.39375
CCCCCCCCC(CCCCCCC)CCCCCCCC,6,7,6,86.39375
CCCCCCCCC(CCCCCCC)CCCCCCCC,17,18,17,86.60729
CCCCCCCCC(CCCCCCC)CCCCCCCC,5,6,5,86.60729
CCCCCCCCC1=CC=CC=C1,6,7,6,77.51106
CCCCCCCCC1=CC=CC=C1,1,2,1,87.4631
CCCCCCCCC1=CC=CC=C1,3,4,3,87.52323
CCCCCCCCC1CCCC2CCCCC12,17,8,17,81.928444
CCCCCCCCC1CCCC2CCCCC12,17,12,18,84.54893
CCCCCCCCC1CCCC2CCCCC12,7,8,7,84.703415
CCCCCCCCC1CCCc2ccccc21,8,9,8,75.717186
CCCCCCCCC1CCCc2ccccc21,10,11,10,76.82892
CCCCCCCCC1CCCc2ccccc21,7,8,7,76.8565
CCCCCCCCC1CCc2ccccc2C1CCCCCCCC,17,8,25,73.653206
CCCCCCCCC1CCc2ccccc2C1CCCCCCCC,17,18,17,76.22567
CCCCCCCCC1CCc2ccccc2C1CCCCCCCC,9,10,9,77.58133
CCCCCCCCC=C,6,7,6,74.30962
CCCCCCCCC=C,7,25,24,83.947174
CCCCCCCCC=C,7,26,25,83.947174
CCCCCCCCC=C,1,2,1,87.4631
CCCCCCCCC=CCCCCCCCC(=O)O,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)O,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)O,7,35,34,83.819
CCCCCCCCC=CCCCCCCCC(=O)O,7,36,35,83.819
CCCCCCCCC=CCCCCCCCC(=O)O,10,39,38,83.819
CCCCCCCCC=CCCCCCCCC(=O)O,10,40,39,83.819
CCCCCCCCC=CCCCCCCCC(=O)O,15,16,15,85.32722
CCCCCCCCC=CCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC,10,40,39,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC,7,37,36,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC,7,36,35,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC,10,41,40,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC,15,16,15,85.14982
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,7,38,37,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,10,43,42,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,7,39,38,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,10,42,41,83.819
CCCCCCCCC=CCCCCCCCC(=O)OC(C)C,15,16,15,85.18084
CCCCCCCCC=CCCCCCCCC(=O)OCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC,7,37,36,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC,10,41,40,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC,10,42,41,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC,7,38,37,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC,15,16,15,85.12468
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,7,39,38,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,10,43,42,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,7,40,39,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,10,44,43,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(C)C,15,16,15,85.12304
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,7,43,42,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,10,47,46,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,10,48,47,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,7,44,43,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCC(CC)CCCC,15,16,15,85.12304
CCCCCCCCC=CCCCCCCCC(=O)OCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCC,7,38,37,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCC,10,42,41,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCC,10,43,42,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCC,7,39,38,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCC,15,16,15,85.12368
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,7,39,38,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,10,43,42,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,10,44,43,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,7,40,39,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,15,16,15,85.12368
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,7,42,41,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,10,46,45,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,10,45,44,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,7,41,40,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC,15,16,15,85.12368
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,7,43,42,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,7,44,43,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,10,47,46,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,10,48,47,83.819
CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCC,15,16,15,85.12368
CCCCCCCCC=CCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCCCC(=O)OC,7,38,37,83.819
CCCCCCCCC=CCCCCCCCCCC(=O)OC,7,39,38,83.819
CCCCCCCCC=CCCCCCCCCCC(=O)OC,10,42,41,83.819
CCCCCCCCC=CCCCCCCCCCC(=O)OC,10,43,42,83.819
CCCCCCCCC=CCCCCCCCCCC(=O)OC,17,18,17,85.14982
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,10,44,43,83.819
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,10,45,44,83.819
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,7,41,40,83.819
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,7,40,39,83.819
CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,19,20,19,85.14982
CCCCCCCCC=CCCCCCCCCO,10,11,10,73.99439
CCCCCCCCC=CCCCCCCCCO,6,7,6,73.99439
CCCCCCCCC=CCCCCCCCCO,10,38,37,83.819
CCCCCCCCC=CCCCCCCCCO,10,39,38,83.819
CCCCCCCCC=CCCCCCCCCO,7,35,34,83.819
CCCCCCCCC=CCCCCCCCCO,7,34,33,83.819
CCCCCCCCC=CCCCCCCCCO,16,17,16,85.51864
CCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCC,7,8,7,87.4631
CCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCC,5,6,5,87.624794
CCCCCCCCCC,4,5,4,87.647575
CCCCCCCCCC(=O)O,7,8,7,85.32722
CCCCCCCCCC(=O)O,4,5,4,87.38629
CCCCCCCCCC(=O)O,1,2,1,87.4631
CCCCCCCCCC(=O)OC,7,8,7,85.14982
CCCCCCCCCC(=O)OC,4,5,4,87.38629
CCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCC(=O)OC(C)C,7,8,7,85.18084
CCCCCCCCCC(=O)OC(C)C,4,5,4,87.38629
CCCCCCCCCC(=O)OC(C)C,1,2,1,87.4631
CCCCCCCCCC(=O)OCC,7,8,7,85.12468
CCCCCCCCCC(=O)OCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCC(=O)OCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCC(=O)OCCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCC(=O)OCCCCCC,7,8,7,85.12368
CCCCCCCCCC(=O)OCCCCCC,4,5,4,87.38629
CCCCCCCCCC(=O)OCCCCCC,1,2,1,87.4631
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,13,15,14,73.168434
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,8,9,8,73.168434
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,9,10,9,74.747086
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,13,14,13,74.747086
CCCCCCCCCC(C)C=CC(C)CCCCCCCCC,9,43,42,82.59349
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,9,11,10,84.159966
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,12,13,12,84.159966
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,13,15,14,84.91869
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,8,9,8,84.91869
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,13,14,13,86.414055
CCCCCCCCCC(C)CCC(C)CCCCCCCCC,9,10,9,86.414055
CCCCCCCCCC(C)c1ccccc1,8,9,8,75.68571
CCCCCCCCCC(C)c1ccccc1,9,10,9,77.4181
CCCCCCCCCC(C)c1ccccc1,9,36,36,86.408
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,9,10,9,74.34788
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,9,14,13,74.34788
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,8,9,8,74.36695
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,15,16,15,86.218216
CCCCCCCCCC(CCCC)(CCCC)c1ccccc1,11,12,11,86.218216
CCCCCCCCCC1=CC=CC=C1,7,8,7,77.51106
CCCCCCCCCC1=CC=CC=C1,1,2,1,87.4631
CCCCCCCCCC1=CC=CC=C1,4,5,4,87.53689
CCCCCCCCCC=C,7,8,7,74.30962
CCCCCCCCCC=C,8,28,27,83.947174
CCCCCCCCCC=C,8,29,28,83.947174
CCCCCCCCCC=C,1,2,1,87.4631
CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OC,7,8,7,68.410446
CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OC,8,43,42,78.03505
CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OC,8,42,41,78.03505
CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OC,1,2,1,87.4631
CCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCC,8,9,8,87.4631
CCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCC,6,7,6,87.624794
CCCCCCCCCCC,4,5,4,87.63932
CCCCCCCCCCC,5,6,5,87.63932
CCCCCCCCCCC/C=C\CCCCC(=O)OC,9,10,9,73.99439
CCCCCCCCCCC/C=C\CCCCC(=O)OC,13,14,13,74.45513
CCCCCCCCCCC/C=C\CCCCC(=O)OC,13,46,45,83.488365
CCCCCCCCCCC/C=C\CCCCC(=O)OC,13,47,46,83.488365
CCCCCCCCCCC=C,8,9,8,74.30962
CCCCCCCCCCC=C,9,32,31,83.947174
CCCCCCCCCCC=C,9,31,30,83.947174
CCCCCCCCCCC=C,1,2,1,87.4631
CCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC,9,10,9,87.4631
CCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCC,7,8,7,87.624794
CCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCC(=O)OC,9,10,9,85.14982
CCCCCCCCCCCC(=O)OC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OC=C,11,13,12,79.30172
CCCCCCCCCCCC(=O)OC=C,9,10,9,84.87798
CCCCCCCCCCCC(=O)OC=C,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCC,9,10,9,85.12468
CCCCCCCCCCCC(=O)OCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCCCCCC,19,20,19,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCCCC,9,10,9,85.12368
CCCCCCCCCCCC(=O)OCCCCCCCCCC,6,7,6,87.37799
CCCCCCCCCCCC(=O)OCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCC(=O)OCCCCCCCCCC,21,22,21,87.4631
CCCCCCCCCCCC=CCCCCC(=O)OC,9,10,9,73.99439
CCCCCCCCCCCC=CCCCCC(=O)OC,13,14,13,74.45513
CCCCCCCCCCCC=CCCCCC(=O)OC,13,46,45,83.488365
CCCCCCCCCCCC=CCCCCC(=O)OC,13,47,46,83.488365
CCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCC,10,11,10,87.4631
CCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCC,8,9,8,87.624794
CCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCC(C)C1=CC=CC=C1,11,12,11,75.68571
CCCCCCCCCCCCC(C)C1=CC=CC=C1,12,13,12,77.4181
CCCCCCCCCCCCC(C)C1=CC=CC=C1,12,45,45,86.408
CCCCCCCCCCCCC1=CC=CC=C1,10,11,10,77.51106
CCCCCCCCCCCCC1=CC=CC=C1,1,2,1,87.4631
CCCCCCCCCCCCC1=CC=CC=C1,7,8,7,87.52865
CCCCCCCCCCCCC1CCCC(C)C1,12,13,12,86.477516
CCCCCCCCCCCCC1CCCC(C)C1,11,12,11,86.49465
CCCCCCCCCCCCC1CCCC(C)C1,15,16,15,86.639046
CCCCCCCCCCCCC=C,10,11,10,74.30962
CCCCCCCCCCCCC=C,11,37,36,83.947174
CCCCCCCCCCCCC=C,11,38,37,83.947174
CCCCCCCCCCCCC=C,1,2,1,87.4631
CCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC,11,12,11,87.4631
CCCCCCCCCCCCCC,9,10,9,87.624794
CCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCC(=O)OC,11,12,11,85.14982
CCCCCCCCCCCCCC(=O)OC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCC,11,12,11,85.12468
CCCCCCCCCCCCCC(=O)OCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCC,21,22,21,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCC,23,24,23,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,11,12,11,85.12368
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,8,9,8,87.37799
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCC,25,26,25,87.4631
CCCCCCCCCCCCCC(C)(C)C1CCCCC1,13,16,15,80.64225
CCCCCCCCCCCCCC(C)(C)C1CCCCC1,12,13,12,81.92269
CCCCCCCCCCCCCC(C)(C)C1CCCCC1,13,15,14,84.00005
CCCCCCCCCCCCCC(C)(C)C1CCCCC1,13,14,13,84.00005
CCCCCCCCCCCCCC(C)(C)c1ccccc1,12,13,12,73.51884
CCCCCCCCCCCCCC(C)(C)c1ccccc1,13,14,13,75.51951
CCCCCCCCCCCCCC(C)(C)c1ccccc1,13,15,14,75.51951
CCCCCCCCCCCCCC(C)(C)c1ccccc1,10,11,10,86.70681
CCCCCCCCCCCCCCC,1,2,1,87.4631
