molecule,atom_index_1,atom_index_2,bond_index,pred_bde
CC1=CCC2CC1C2(C)C,3,4,3,77.16926
CC1=CCCC(=C)C2CC(C2CC1)(C)C,3,4,3,60.14922
CC1=CCCCC1,3,4,3,73.880035
CC1CC(=O)CC(C1)(C)C,5,6,5,79.37946
CC1CC(=O)CC(C1)(C)C,1,2,1,81.14994
CC1CC(C(C1)(C)C)C,3,4,3,79.199104
CC1CC(CC(C1)C)C,1,2,1,87.685
CC1CC(CC(C1)C)C,3,4,3,87.685
CC1CC(CC(C1)C)C,4,5,4,87.685
CC1CC(CC(C1)C)C,6,1,8,87.685
CC1CC(CC(C1)C)C,2,3,2,87.685005
CC1CC(CC(C1)C)C,5,6,5,87.685005
CC1CC(CC(C1)C)C,0,1,0,89.35975
CC1CC(CC(C1)C)C,5,7,6,89.35975
CC1CC(CC(C1)C)C,3,8,7,89.35975
CC1CCC(C(=O)C1)C(C)C,4,8,7,77.76739
CC1CCC(C(=O)C1)C(C)C,3,4,3,79.09431
CC1CCC(C(=O)C1)C(C)C,4,5,4,79.31585
CC1CCC(C(C1)C)C,4,5,4,83.652596
CC1CCC(C(C1)OC(=O)C)C(C)C,4,11,10,84.32737
CC1CCC(C(C1)OC(=O)C)C(C)C,4,5,4,85.79134
CC1CCC(C(C1)OC(=O)C)C(C)C,1,2,1,86.061646
CC1CCC(C(C1)OC(=O)C)C(C)C,11,12,11,86.21609
CC1CCC(C(C1)OC(=O)C)C(C)C,11,13,12,86.21609
CC1CCC2CC1C2(C)C,1,2,1,84.28935
CC1CCC=CC1,6,1,6,73.79564
CC1CCC=CC1,2,3,2,75.78605
CC1CCCC(C1)C,1,2,1,86.60259
CC1CCCC(C1)C,4,5,4,86.60259
CC1CCCC(C1)C,5,6,5,87.32807
CC1CCCC(C1)C,6,1,7,87.32807
CC1CCCC(C1)C,0,1,0,88.43296
CC1CCCC(C1)C,5,7,6,88.43296
CC1CCCC(C2CC(C2CC1)(C)C)C,11,1,14,83.86611
CC1CCCC(C2CC(C2CC1)(C)C)C,4,5,4,85.296974
CC1CCCC(C2CC(C2CC1)(C)C)C,1,2,1,85.44906
CC1CCCC(C2CC(C2CC1)(C)C)C,0,1,0,85.846176
CC1CCCC1,1,2,1,84.65687
CC1CCCC1,5,1,5,84.65687
CC1CCCC1,0,1,0,85.77992
CC1CCCC=C1,1,2,1,71.82351
CC1CCCC=C1,3,4,3,73.334785
CC1CCCC=C1,0,1,0,73.56039
CC1CCCCC1,0,1,0,84.205345
CC1CCCCC1,1,2,1,85.01523
CC1CCCCC1,6,1,6,85.01523
CC1CCCCC1(C)C,6,1,8,81.67208
CC1CCCCC1(C)C,5,6,5,83.274796
CC1CCCCC1C,6,1,7,83.03019
CC1CCCO1,5,1,5,82.67319
CC1CCOC(C1)C=C(C)C,4,5,4,71.01463
CC1COC(O1)CC(C)C,1,2,1,84.352135
CC1COC(O1)CC(C)C,5,1,9,84.79645
CC1COC(O1)CC(C)C,3,4,3,84.83482
CC1COC(O1)CC(C)C,4,5,4,85.1655
CC1COC(O1)CC(C)C,4,6,5,86.31745
CC=CC=CC(=O)OC,0,9,8,81.10842
CC=CC=CC(=O)OC,0,11,10,81.10842
CC=CC=CC(=O)OC,0,10,9,81.10842
CCC(=CCCCCCCC=C(CC)CC)CC,4,5,4,72.54696
CCC(=CCCCCCCC=C(CC)CC)CC,8,9,8,72.54696
CCC(=O)C,1,2,1,83.73682
CCC(=O)C,0,1,0,84.69381
CCC(=O)CC,1,2,1,84.297646
CCC(=O)CC,2,4,3,84.297646
CCC(=O)CC,0,1,0,84.71468
CCC(=O)CC,4,5,4,84.71468
CCC(C)(C)C,1,2,1,83.98504
CCC(C)(C)C(C)C,2,5,4,80.07599
CCC(C)(C)O,1,2,1,83.382515
CCC(C)(CCCC(C)C)O,1,2,1,83.24112
CCC(C)(CCCC(C)C)O,2,4,3,83.726006
CCC(C)(CCCC(C)CCCC(C)C)O,1,2,1,83.24112
CCC(C)(CCCC(C)CCCC(C)C)O,2,4,3,83.74337
CCC(C)(CCCC(C)CCCC(C)C)O,7,9,8,84.842354
CCC(C)(CCCC(C)CCCC(C)C)O,6,7,6,85.14224
CCC(C)C(C)(C)C,2,4,3,78.9489
CCC(C)C(C)C,2,4,3,82.39808
CCC(C)C(C)CC,2,4,3,82.327354
CCC(C)C(C)CC,1,2,1,84.14545
CCC(C)C(C)CC,4,6,5,84.14545
CCC(C)C1=CC=CC=C1,1,2,1,75.178116
CCC(C)C1CCCC2C1CCCC2,9,4,13,81.093414
CCC(C)C1CCCC2C1CCCC2,2,4,3,81.64872
CCC(C)CC,1,2,1,84.99749
CCC(C)CC,2,4,3,84.99749
CCC(C)CC,2,3,2,86.7492
CCC(C)CC(C)C,1,2,1,84.63773
CCC(C)CC(C)C,2,4,3,85.48231
CCC(C)CC(C)C,4,5,4,85.58504
CCC(C)CC(C)C,2,3,2,86.34088
CCC(C)CCCC(C)C,1,2,1,84.86953
CCC(C)CCCC(C)C,2,4,3,85.02079
CCC(C)CCCC(C)C,6,7,6,85.48173
CCC(C)CCCC(C)C,4,5,4,86.36915
CCC(C)CCCC(C)C,5,6,5,86.57772
CCC(C)CCCC(C)C,2,3,2,86.64078
CCC(C)CCCC(C)CCCC(C)C,7,9,8,84.82119
CCC(C)CCCC(C)CCCC(C)C,6,7,6,84.822914
CCC(C)CCCC(C)CCCC(C)C,1,2,1,84.86953
CCC(C)CCCC(C)CCCC(C)C,2,4,3,85.02225
CCC(C)CCCC(C)CCCC(C)C,11,12,11,85.48173
CCC(C)CCCC(C)CCCC(C)C,4,5,4,86.1006
CCC(C)CCCC(C)CCCC(C)C,5,6,5,86.17051
CCC(C)CCCC(C)CCCC(C)C,7,8,7,86.35822
CCC(C)CCCC(C)CCCC(C)C,9,10,9,86.372314
CCC(C)CCCC(C)CCCC(C)C,10,11,10,86.51539
CCC(C)CCCC(C)CCCC(C)C,2,3,2,86.64078
CCC(C)CO,2,4,3,84.041725
CCC(C)O,1,2,1,84.68768
CCC(C)O,2,3,2,86.64095
CCC(C)OC,1,2,1,84.04426
CCC(C)OC,4,5,4,84.19069
CCC(C)OC,2,4,3,85.52601
CCC(C)OC,2,3,2,85.56334
CCC(C)OC(C)CC,1,2,1,84.195
CCC(C)OC(C)CC,5,7,6,84.19501
CCC(C)OC(C)CC,2,3,2,85.53864
CCC(C)OC(C)CC,5,6,5,85.53864
CCC(C)OC(C)CC,2,4,3,86.03528
CCC(C)OC(C)CC,4,5,4,86.03528
CCC(CC(C)C)C(CC)CC(C)C,2,7,6,80.443954
CCC(CC(C)C)C(CC)CC(C)C,1,2,1,81.86931
CCC(CC(C)C)C(CC)CC(C)C,7,8,7,81.86931
CCC(CC)(CC)CC,1,2,1,82.52833
CCC(CC)(CC)CC,2,3,2,82.52833
CCC(CC)(CC)CC,2,5,4,82.52833
CCC(CC)(CC)CC,2,7,6,82.52833
CCC(CC)C(C)C,2,5,4,81.42821
CCC(CC)C1OC(C)C(C)O1,7,9,8,81.7947
CCC(CC)CC,1,2,1,84.52871
CCC(CC)CC,2,3,2,84.52871
CCC(CC)CC,2,5,4,84.52871
CCC(CC)COCC(CC)CC,7,8,7,84.38865
CCC(CC)COCC(CC)CC,2,5,4,84.38866
CCC(O)OCCCOC,8,9,8,85.647675
CCC(O)OCCCOC,7,8,7,85.65098
CCC(O)OCCCOC,4,5,4,85.9266
CCC(O)OCCCOC,5,6,5,86.707794
CCC(O)OCCCOC,6,7,6,86.71743
CCC/C=C\CCC,1,2,1,73.91416
CCC/C=C\CCC,5,6,5,73.91416
CCC1=CC(=C(C=C1)O)OC,9,10,9,59.514034
CCC1=CC(=CC(=C1)CC)CC,0,1,0,78.821144
CCC1=CC(=CC(=C1)CC)CC,10,11,10,78.821144
CCC1=CC(=CC(=C1)CC)CC,8,9,8,78.821144
CCC1=CC(=CC=C1)CC,0,1,0,78.758644
CCC1=CC(=CC=C1)CC,8,9,8,78.758644
CCC1=CC=CO1,0,1,0,75.620995
CCC1C2CC3CC(C2)CC1C3,1,2,1,86.91261
CCC1C2CC3CC(C2)CC1C3,10,2,11,87.32903
CCC1C2CC3CC(C2)CC1C3,2,3,2,87.32905
CCC1C2CC3CC(C2)CC1C3,0,1,0,87.39138
CCC1C2CC3CC(C2)CC1C3,4,5,4,87.82958
CCC1C2CC3CC(C2)CC1C3,7,9,8,87.82958
CCC1C2CC3CC(C2)CC1C3,7,8,7,87.82958
CCC1C2CC3CC(C2)CC1C3,11,5,13,87.82958
CCC1C2CC3CC(C2)CC1C3,5,6,5,88.88631
CCC1C2CC3CC(C2)CC1C3,6,7,6,88.88631
CCC1CCCCC1,1,2,1,83.663536
CCC1CCCCC1,2,3,2,84.82224
CCC1CCCCC1,7,2,7,84.82224
CCC1CCCO1,6,2,6,84.01277
CCC1CCCO1,1,2,1,84.39486
CCC1CCCO1,5,6,5,85.0833
CCC1CCCO1,4,5,4,85.79951
CCC1CCCO1,2,3,2,85.8408
CCC1OCC(O1)C,4,5,4,84.60286
CCC1OCC(O1)C,5,6,5,84.80349
CCC1OCC(O1)C,2,3,2,85.123276
CCC1OCC(O1)C,6,2,7,85.517
CCC1OCC(O1)C,1,2,1,86.340324
CCC=CCC(=O)OC,0,1,0,75.44837
CCC=CCC=CCC=CCCCCCCCC(=O)O,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCC(=O)O,4,27,26,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)O,4,28,27,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)O,7,32,31,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)O,7,31,30,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)O,0,1,0,75.39468
CCC=CCC=CCC=CCCCCCCCC(=O)OC,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCC(=O)OC,4,29,28,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OC,4,28,27,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OC,7,33,32,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OC,7,32,31,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OC,0,1,0,75.39468
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,4,29,28,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,4,30,29,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,7,33,32,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,7,34,33,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,0,1,0,75.39468
CCC=CCC=CCC=CCCCCCCCCO,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCCO,4,27,26,74.12814
CCC=CCC=CCC=CCCCCCCCCO,4,26,25,74.12814
CCC=CCC=CCC=CCCCCCCCCO,7,31,30,74.151634
CCC=CCC=CCC=CCCCCCCCCO,7,30,29,74.151634
CCC=CCC=CCC=CCCCCCCCCO,0,1,0,75.39468
CCCC,1,2,1,87.21352
CCCC(=O)CCC,1,2,1,82.87693
CCCC(=O)CCC,5,6,5,82.87693
CCCC(=O)CCC,2,3,2,83.87521
CCCC(=O)CCC,3,5,4,83.87521
CCCC(=O)OC,1,2,1,85.18331
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,18,19,18,85.139046
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,11,12,11,85.139046
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,1,2,1,85.158195
CCCC(C)(C)C,2,3,2,84.0575
CCCC(C)(C)C,3,4,3,85.837906
CCCC(C)(C)C,3,5,4,85.837906
CCCC(C)(C)C,3,6,5,85.837906
CCCC(C)(CCC)C1CCCC2CCCCC12,3,8,7,78.41045
CCCC(C)(CCC)C1CCCC2CCCCC12,17,8,17,79.47532
CCCC(C)(CCC)C1CCCC2CCCCC12,2,3,2,79.67718
CCCC(C)(CCC)C1CCCC2CCCCC12,3,5,4,79.67718
CCCC(C)(CCC)c1ccc2ccccc2c1,2,3,2,73.97317
CCCC(C)(CCC)c1ccc2ccccc2c1,3,5,4,73.97317
CCCC(C)C,2,3,2,85.73536
CCCC(C)C,3,4,3,87.31736
CCCC(C)C,3,5,4,87.31736
CCCC(C)C,1,2,1,87.354744
CCCC(C)C(=O)C,2,3,2,77.708206
CCCC(C)C(=O)C,3,4,3,79.16065
CCCC(C)C(=O)CC,2,3,2,77.79558
CCCC(C)C(=O)CC,3,4,3,79.31863
CCCC(C)C(C)O,3,5,4,81.87554
CCCC(C)C(CC)O,3,5,4,82.044304
CCCC(C)C(CC)O,5,6,5,83.96201
CCCC(C)C=C(C)C,2,3,2,72.434525
CCCC(C)C=C(C)C,3,4,3,73.14475
CCCC(C)CC,3,5,4,84.891914
CCCC(C)CC,2,3,2,85.25836
CCCC(C)CC,3,4,3,86.65003
CCCC(C)CCCC(C)CCCC(C)C,8,10,9,84.82119
CCCC(C)CCCC(C)CCCC(C)C,7,8,7,84.822914
CCCC(C)CCCC(C)CCCC(C)C,3,5,4,84.85312
CCCC(C)CCCC(C)CCCC(C)C,2,3,2,85.04
CCCC(C)CCCC(C)CCCC(C)C,12,13,12,85.48173
CCCC(C)CCCC(C)CCCC(C)C,5,6,5,86.07818
CCCC(C)CCCC(C)CCCC(C)C,6,7,6,86.10479
CCCC(C)CCCC(C)CCCC(C)C,8,9,8,86.35822
CCCC(C)CCCC(C)CCCC(C)C,3,4,3,86.36909
CCCC(C)CCCC(C)CCCC(C)C,10,11,10,86.372314
CCCC(C)CCCC(C)CCCC(C)C,11,12,11,86.51539
CCCC(CC(=O)OC)O,3,4,3,84.33361
CCCC(CC)C(CC)CCC,3,6,5,80.45933
CCCC(CC)C(CC)CCC,3,4,3,81.91813
CCCC(CC)C(CC)CCC,6,7,6,81.91814
CCCC(CC)C(CC)CCC,2,3,2,82.34034
CCCC(CC)C(CC)CCC,6,9,8,82.34034
CCCC(CCCC)=CCCCCCCC,9,10,9,72.50277
CCCC(CCCC)=CCCCCCCC,1,2,1,74.09851
CCCC(CCCC)=CCCCCCCC,4,5,4,74.26786
CCCC(O)CCC,2,3,2,85.048164
CCCC(O)CCC,3,5,4,85.048164
CCCC/C=C/CC,2,3,2,74.023285
CCCC/C=C/CC,6,7,6,75.326164
CCCC/C=C\C,2,3,2,73.97777
CCCC/C=C\CC,2,3,2,74.023285
CCCC/C=C\CC,6,7,6,75.326164
CCCC12CC3CC(C1)CC(C3)C2,12,3,13,86.26451
CCCC12CC3CC(C1)CC(C3)C2,3,4,3,86.26452
CCCC12CC3CC(C1)CC(C3)C2,8,3,12,86.26452
CCCC12CC3CC(C1)CC(C3)C2,1,2,1,86.884346
CCCC12CC3CC(C1)CC(C3)C2,4,5,4,87.767136
CCCC12CC3CC(C1)CC(C3)C2,7,8,7,87.767136
CCCC12CC3CC(C1)CC(C3)C2,10,12,11,87.767136
CCCC12CC3CC(C1)CC(C3)C2,2,3,2,88.230606
CCCC1=CC(=C(C=C1)O)OC,10,11,10,59.514034
CCCC1=CC2=C(CCCC2)C=C1,1,2,1,76.86965
CCCC1=CC2=C(CCCC2)C=C1,7,8,7,77.223015
CCCC1=CC2=C(CCCC2)C=C1,9,10,9,77.71584
CCCC1=CC=C(C=C1)O,1,2,1,76.7647
CCCC1=CC=C(C=C1)OC,9,10,9,67.50444
CCCC1=CC=CC=C1,1,2,1,77.16157
CCCC1C2CC3CC(C2)CC1C3,1,2,1,86.05958
CCCC1C2CC3CC(C2)CC1C3,3,4,3,87.06237
CCCC1C2CC3CC(C2)CC1C3,11,3,12,87.06237
CCCC1C2CC3CC(C2)CC1C3,2,3,2,87.287865
CCCC1C2CC3CC(C2)CC1C3,8,9,8,87.82958
CCCC1C2CC3CC(C2)CC1C3,12,6,14,87.82958
CCCC1C2CC3CC(C2)CC1C3,5,6,5,87.82958
CCCC1C2CC3CC(C2)CC1C3,8,10,9,87.82958
CCCC1CCCC1,2,3,2,84.07647
CCCC1CCCC1,3,4,3,84.893135
CCCC1CCCC1,7,3,7,84.893135
CCCC1CCCC2=CC=CC=C12,3,4,3,75.69777
CCCC1CCCC2=CC=CC=C12,2,3,2,76.75307
CCCC1CCCC2=CC=CC=C12,5,6,5,76.82892
CCCC1CCCC2CCCCC12,12,3,12,81.85259
CCCC1CCCCC1,2,3,2,86.23021
CCCC1CCCCC1,3,4,3,86.26658
CCCC1CCCCC1,8,3,8,86.26658
CCCC1CCCCC1,1,2,1,87.22297
CCCC1CCCCC1,5,6,5,87.46006
CCCC1CCCCC1,6,7,6,87.46006
CCCC1OC(C)C(C)O1,5,7,6,82.01872
CCCC=C(CCCC)CCCCCCC,1,2,1,72.16282
CCCC=C(CCCC)CCCCCCC,9,10,9,74.13137
CCCC=C1C2CC3CC(C2)CC1C3,1,2,1,72.253685
CCCC=O,1,2,1,81.70309
CCCCC,1,2,1,87.52226
CCCCC,2,3,2,87.52226
CCCCC,0,1,0,89.1497
CCCCC,3,4,3,89.1497
CCCCC(=O)CCCC,2,3,2,83.26549
CCCCC(=O)CCCC,6,7,6,83.26549
CCCCC(=O)CCCC,3,4,3,84.09046
CCCCC(=O)CCCC,4,6,5,84.09046
CCCCC(=O)OC,2,3,2,85.333595
CCCCC(=O)OC.CCCCC(=O)OC,2,3,2,85.333595
CCCCC(=O)OC.CCCCC(=O)OC,10,11,9,85.333595
CCCCC(=O)OCC,2,3,2,85.288185
CCCCC(=O)OCCC,2,3,2,85.28713
CCCCC(=O)OCCCC,2,3,2,85.28713
CCCCC(C)(C)C,3,4,3,83.93226
CCCCC(C)(C)C,4,5,4,85.863945
CCCCC(C)(C)C,4,6,5,85.863945
CCCCC(C)(C)C,4,7,6,85.863945
CCCCC(C)(C)c1ccc2ccccc2c1,3,4,3,73.51537
CCCCC(C)(C)c1ccc2ccccc2c1,4,5,4,75.422295
CCCCC(C)(C)c1ccc2ccccc2c1,4,6,5,75.422295
CCCCC(C)(CCCC)c1ccc2ccccc2c1,3,4,3,73.948784
CCCCC(C)(CCCC)c1ccc2ccccc2c1,4,6,5,73.948784
CCCCC(C)C,3,4,3,85.60947
CCCCC(C)C,1,2,1,86.720604
CCCCC(C)C,4,5,4,87.32591
CCCCC(C)C,4,6,5,87.32591
CCCCC(C)C(=O)C,3,4,3,77.60606
CCCCC(C)C(=O)C,4,5,4,79.25153
CCCCC(C)CC,4,6,5,84.91763
CCCCC(C)CC,3,4,3,85.14825
CCCCC(C)CC,1,2,1,86.5946
CCCCC(C)CC,4,5,4,86.693756
CCCCC(CC)C1OC(C)C(C)O1,9,11,10,81.7947
CCCCC(CC)C1OC(C)C(C)O1,4,7,6,83.7313
CCCCC(CC)CO,4,7,6,83.536934
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,17,18,17,85.12304
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,11,12,11,85.12304
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,23,24,23,86.293816
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,4,5,4,86.29382
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,23,26,25,86.5176
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,3,4,3,86.5176
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,4,7,6,86.701836
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,22,23,22,86.701836
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,1,2,1,86.71192
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,27,28,27,86.71192
CCCCC(CC)COCCCC,4,7,6,84.23817
CCCCC(CC)COCCCC,9,10,9,85.64075
CCCCC(CCCC)C(CCCC)CCCC,4,9,8,80.346016
CCCCC(CCCC)C(CCCC)CCCC,3,4,3,82.20867
CCCCC(CCCC)C(CCCC)CCCC,4,5,4,82.20867
CCCCC(CCCC)C(CCCC)CCCC,9,10,9,82.20867
CCCCC(CCCC)C(CCCC)CCCC,9,14,13,82.20867
CCCCC(CCCC)CCCC,4,9,8,84.7732
CCCCC(CCCC)CCCC,3,4,3,84.7732
CCCCC(CCCC)CCCC,4,5,4,84.7732
CCCCC(CCCC)CCCC,1,2,1,86.45425
CCCCC(CCCC)CCCC,6,7,6,86.45425
CCCCC(CCCC)CCCC,10,11,10,86.45425
CCCCC(CCCC)CCCC,2,3,2,86.48676
CCCCC(CCCC)CCCC,5,6,5,86.48676
CCCCC(CCCC)CCCC,9,10,9,86.48676
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC,3,4,3,74.01417
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC,10,11,10,74.04171
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC,7,34,33,74.099556
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC,7,35,34,74.099556
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,3,4,3,74.01417
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,13,45,44,74.151634
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,7,36,35,74.151634
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,7,37,36,74.151634
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,13,44,43,74.151634
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,10,40,39,74.20374
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,10,41,40,74.20374
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,16,17,16,75.08036
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC,3,4,3,74.01417
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC,10,39,38,74.151634
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC,7,34,33,74.151634
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC,7,35,34,74.151634
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC,10,38,37,74.151634
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC,13,14,13,74.50353
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,3,4,3,74.01417
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,10,11,10,74.04171
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,7,33,32,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,7,34,33,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,3,4,3,74.01417
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,10,11,10,74.04171
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,7,34,33,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,7,35,34,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,3,4,3,74.01417
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,24,25,23,74.01417
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,31,32,30,74.04171
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,10,11,10,74.04171
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,7,55,53,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,28,90,88,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,28,89,87,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,7,56,54,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,3,4,3,74.01417
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,10,11,10,74.04171
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,7,35,34,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,7,36,35,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCC,3,4,3,74.01417
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCC,10,11,10,74.04171
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCC,7,36,35,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCC,7,37,36,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCC,3,4,3,74.01417
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCC,10,11,10,74.04171
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCC,7,37,36,74.099556
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCC,7,38,37,74.099556
CCCCC/C=C\C=C\C(=O)OCC,3,4,3,68.393654
CCCCC12CC3CC(C1)CC(C3)C2,4,5,4,86.22259
CCCCC12CC3CC(C1)CC(C3)C2,9,4,13,86.22259
CCCCC12CC3CC(C1)CC(C3)C2,13,4,14,86.22259
CCCCC12CC3CC(C1)CC(C3)C2,1,2,1,86.64367
CCCCC12CC3CC(C1)CC(C3)C2,2,3,2,87.230156
CCCCC12CC3CC(C1)CC(C3)C2,5,6,5,87.767136
CCCCC12CC3CC(C1)CC(C3)C2,8,9,8,87.767136
CCCCC12CC3CC(C1)CC(C3)C2,11,13,12,87.767136
CCCCC1=CC=C(C=C1)CCCC,2,3,2,77.18372
CCCCC1=CC=C(C=C1)CCCC,10,11,10,77.18372
CCCCC1=CC=CC=C1,2,3,2,77.56369
CCCCC1=CC=CO1,2,3,2,73.94242
CCCCC1C(CC(=O)O1)C,4,5,4,85.11189
CCCCC1C(CC(=O)O1)C,5,6,5,86.38581
CCCCC1CCCC2=CC=CC=C12,4,5,4,75.73
CCCCC1CCCC2=CC=CC=C12,3,4,3,76.823166
CCCCC1CCCC2=CC=CC=C12,6,7,6,76.82892
CCCCC1CCCC2CCCCC12,13,4,13,81.94921
CCCCC1CCCCC(=O)O1,11,4,11,84.978806
CCCCC1CCCCC(=O)O1,7,8,7,85.687965
CCCCC1CCCCC(=O)O1,3,4,3,85.887566
CCCCC1CCCCC1,3,4,3,86.157036
CCCCC1CCCCC1,4,5,4,86.36062
CCCCC1CCCCC1,9,4,9,86.36062
CCCCC1CCCCC1,1,2,1,86.78645
CCCCC1CCCCC1,6,7,6,87.46006
CCCCC1CCCCC1,7,8,7,87.46006
CCCCC1CCCCC1,2,3,2,87.55886
CCCCC1CCCO1,8,4,8,83.8939
CCCCC1CCCO1,3,4,3,84.48983
CCCCC1CCCO1,7,8,7,85.03818
CCCCC1CCCO1,6,7,6,85.80788
CCCCC=CC,2,3,2,73.97777
CCCCC=CCC,2,3,2,74.023285
CCCCC=CCC,6,7,6,75.326164
CCCCC=O,2,3,2,82.07354
CCCCCC,1,2,1,87.434654
CCCCCC,3,4,3,87.434654
CCCCCC,2,3,2,87.785866
CCCCCC,0,1,0,89.167366
CCCCCC,4,5,4,89.167366
CCCCCC#C,3,4,3,78.32676
CCCCCC(=O)C,3,4,3,83.06259
CCCCCC(=O)C,4,5,4,83.946526
CCCCCC(=O)CC,3,4,3,83.19686
CCCCCC(=O)CC,5,7,6,83.8747
